domain,label,feat_suspicious,feat_length,feat_entropy,feat_faketld,feat_brand_pos,feat_pop_keywords,feat_similar,feat_minus
halifax.new-device-authenticate.com,1,0,0.27884615384615385,0.6617373366850423,0.0,0.019230769230769232,0.2,0.17857142857142855,0.25
shnd0.sepehrms.com,1,0,0.11538461538461538,0.515948681190171,0.0,0.0,0.0,0.07142857142857142,0.0
www.new.appleld.es,1,0,0.11538461538461538,0.36557557886330605,0.0,0.17307692307692307,0.0,0.21428571428571427,0.0
wgw9.drofortho.com,1,0,0.11538461538461538,0.4945627491608491,0.0,0.0,0.0,0.03571428571428571,0.0
nr0pf.listfash.com,1,0,0.11538461538461538,0.6319699766457989,0.0,0.0,0.0,0.14285714285714285,0.0
malta.startpagina.nl,0,0,0.13461538461538464,0.43630174982985426,0.0,0.0,0.0,0.10714285714285714,0.0
mdagcinfo.secure-762.com,1,0,0.17307692307692307,0.6990334523834403,0.0,0.0,0.2,0.14285714285714285,0.125
jessicamiller.kjjjjj.ca,1,0,0.1634615384615385,0.44768728100745747,0.0,0.0,0.0,0.0,0.0
fnaticc.com,1,0,0.04807692307692309,0.38172383271490995,0.0,0.0,0.0,0.0,0.0
escy55gxubl6.com,0,0,0.09615384615384616,0.6051987543099573,0.0,0.0,0.0,0.0,0.0
digital.canada.ca,0,0,0.10576923076923077,0.3529050417125379,0.0,0.0,0.0,0.10714285714285714,0.0
gregejohnson.com,1,0,0.09615384615384616,0.47467479692237613,0.0,0.0,0.0,0.0,0.0
mancingmaniamantsp.anunpleasantrest.com,1,0,0.3173076923076923,0.5502459782517084,0.0,0.0,0.0,0.6428571428571428,0.0
manageaccount-webverifynginformations.iklqwke823unla.com,1,0,0.48076923076923084,0.8071653974634738,0.0,0.0,0.6000000000000001,0.17857142857142855,0.125
azbazar24.com,1,0,0.0673076923076923,0.4292315166009768,0.0,0.0,0.0,0.0,0.0
nv1stream.club,1,1,0.07692307692307694,0.622930961160697,0.0,0.0,0.0,0.0,0.0
www.manage-info247.com,1,0,0.15384615384615385,0.6171804661973033,0.0,0.0,0.2,0.03571428571428571,0.125
ft3-q.svcoding.com,1,0,0.11538461538461538,0.6319699766457989,0.0,0.0,0.0,0.0,0.125
owa-login.ml,1,1,0.057692307692307696,0.4511193069805952,0.0,0.0,0.2,0.07142857142857142,0.125
tyov06mzhkrqs.dikala.club,1,1,0.1826923076923077,0.7826157273370067,0.0,0.0,0.0,0.14285714285714285,0.0
mypayees-halifax.com,1,0,0.13461538461538464,0.6157672071699141,0.0,0.1923076923076923,0.0,0.03571428571428571,0.125
mail.qa-qatarpostale.com,1,0,0.17307692307692307,0.5592033107314933,0.0,0.0,0.0,0.03571428571428571,0.125
dcbuilder.co.th,1,0,0.08653846153846155,0.5300375285358176,0.0,0.0,0.0,0.0,0.0
www.secure.fundsxpress.com,0,0,0.1923076923076923,0.5629472625601752,0.0,0.0,0.2,0.03571428571428571,0.0
albert432643.xyz,1,1,0.09615384615384616,0.6051987543099573,0.0,0.0,0.0,0.0,0.0
bxe9.svcoding.com,1,0,0.10576923076923077,0.6004133752703893,0.0,0.0,0.0,0.0,0.0
a-bring.com,1,0,0.04807692307692309,0.5153648140348208,0.0,0.0,0.0,0.03571428571428571,0.125
autodiscover.eimpact.al,1,0,0.1634615384615385,0.6191386240182455,0.0,0.09615384615384616,0.0,0.07142857142857142,0.0
baogia.webtretho.com,0,0,0.13461538461538464,0.5539339548016866,0.0,0.0,0.0,0.25,0.0
080ac678.cbdsuppy.guru,1,0,0.15384615384615385,0.6171804661973035,0.0,0.0,0.0,0.10714285714285714,0.0
fj5dc.ccdeexam.com,1,0,0.11538461538461538,0.4602109422896117,0.0,0.0,0.0,0.17857142857142855,0.0
s5yao.app.link,0,0,0.07692307692307694,0.490431134657352,0.0,0.0,0.0,0.03571428571428571,0.0
zpubg15.com,1,0,0.04807692307692309,0.5153648140348208,0.0,0.0,0.0,0.0,0.0
tak3e.addroits.com,1,0,0.11538461538461538,0.5632663629033239,0.0,0.0,0.0,0.0,0.0
qbgw.onderhost.com,1,0,0.11538461538461538,0.6190041018038837,0.0,0.0,0.0,0.17857142857142855,0.0
hijodaay.net,1,0,0.057692307692307696,0.5026470172874515,0.0,0.0,0.0,0.14285714285714285,0.0
cpanel.costuricesdagi.com.br,1,0,0.21153846153846156,0.6587623647396277,0.0,0.0,0.0,0.42857142857142855,0.0
carimasalah.com,1,0,0.08653846153846155,0.4063710237993625,0.0,0.0,0.0,0.10714285714285714,0.0
www.fines-dvla.co.uk,1,0,0.13461538461538464,0.6350145459963041,0.0,0.0,0.0,0.14285714285714285,0.125
res-download-pc-te-vnso-qt-15.zadn.vn,0,0,0.2980769230769231,0.6802361176943952,0.0,0.0,0.0,0.3214285714285714,0.75
www.cracked.com,0,0,0.08653846153846155,0.4164750924242512,0.0,0.0,0.0,0.0,0.0
ssr.vuejs.org,0,0,0.0673076923076923,0.38166747631772513,0.0,0.0,0.0,0.10714285714285714,0.0
c3kba.leovirals.com,1,0,0.125,0.5964220571296179,0.0,0.0,0.0,0.10714285714285714,0.0
nuerteulv.org,1,0,0.0673076923076923,0.44718426638208997,0.0,0.0,0.0,0.10714285714285714,0.0
education.grandages.org.my,1,0,0.1923076923076923,0.6105113028434275,0.0,0.0,0.0,0.14285714285714285,0.0
port-ukgov.com,1,0,0.07692307692307694,0.5179273329807668,0.5,0.0,0.0,0.07142857142857142,0.125
cdn2.onlyfans.com,0,0,0.10576923076923077,0.5139397991222114,0.0,0.11538461538461539,0.0,0.10714285714285714,0.0
w0ykt.bemobpath.com,0,0,0.125,0.5964220571296179,0.0,0.0,0.0,0.10714285714285714,0.0
static.92.128.9.5.clients.your-server.de,0,0,0.3269230769230769,0.7053761732540349,0.0,0.0,0.0,0.14285714285714285,0.125
enginesecures.com,1,0,0.10576923076923077,0.4549233696980892,0.0,0.0,0.0,0.0,0.0
bzone-group.com,1,0,0.08653846153846155,0.5557006469710044,0.0,0.0,0.0,0.2857142857142857,0.125
apple.com.user-cloud.app,1,0,0.17307692307692307,0.5444503214628713,0.5,0.019230769230769232,0.0,0.25,0.125
cpcontacts.bloodclub.com.bd,1,0,0.20192307692307693,0.5137376076056346,0.0,0.0,0.0,0.03571428571428571,0.0
wvvw.amazan.co.jp-f3febd55f0b891f4a2084159a018bd82fb7dbb8d.ph,1,0,0.5288461538461539,0.810067618864335,0.0,0.0,0.0,0.25,0.125
cpcalendars.mythree-security.com,1,0,0.25,0.6751970151716644,0.0,0.0,0.2,0.03571428571428571,0.125
s2-prod.birminghammail.co.uk,0,0,0.21153846153846156,0.7083418674802664,0.0,0.0,0.0,0.03571428571428571,0.125
indgovtjobs.in,0,0,0.07692307692307694,0.49043113465735244,0.0,0.0,0.0,0.21428571428571427,0.0
mobile-legends20.com,1,0,0.13461538461538464,0.6157672071699141,0.0,0.0,0.0,0.0,0.125
27.1eaba4fdae.com,1,0,0.10576923076923077,0.5503123005152863,0.0,0.0,0.0,0.0,0.0
s34786.pcdn.co,0,0,0.07692307692307694,0.5345977434918003,0.0,0.0,0.0,0.03571428571428571,0.0
gamesforconsoles2222.top,1,1,0.17307692307692307,0.5702141766162996,0.0,0.0,0.0,0.07142857142857142,0.0
mobile-banokfamerca.com,1,0,0.1634615384615385,0.5719601884534096,0.0,0.0,0.0,0.39285714285714285,0.125
pfxe.tempbigh.com,1,0,0.10576923076923077,0.5640408738773144,0.0,0.0,0.0,0.14285714285714285,0.0
rokutanm-rrcrc.org,1,0,0.11538461538461538,0.46691571980585866,0.0,0.0,0.0,0.25,0.125
bb-smiles.com,1,0,0.0673076923076923,0.44718426638208997,0.0,0.07692307692307693,0.0,0.03571428571428571,0.125
fuxin.06wi.com,1,0,0.07692307692307694,0.5345977434918003,0.0,0.0,0.0,0.0,0.0
wsm.contentextent.com,1,0,0.14423076923076922,0.4282215461356027,0.0,0.0,0.0,0.0,0.0
m3-ebilling.com,1,0,0.08653846153846155,0.5300375285358176,0.0,0.0,0.0,0.0,0.125
hdr3b.tempbigh.com,1,0,0.11538461538461538,0.5976181697745613,0.0,0.0,0.0,0.14285714285714285,0.0
www2.amozon.co.jp-a9baaa7739a2b6d3e596335723b856a435a431db.ph,1,0,0.5288461538461539,0.7615262323178555,0.0,0.15384615384615385,0.0,0.25,0.125
imacre.sakura.ne.jp,0,0,0.125,0.5393113193406063,0.0,0.0,0.0,0.14285714285714285,0.0
paypal.accountprotection-uk.com,1,0,0.24038461538461536,0.6158243311454126,0.0,0.019230769230769232,0.2,0.03571428571428571,0.125
005db88d.peniso.live,1,0,0.13461538461538464,0.596519868343524,0.0,0.3269230769230769,0.0,0.0,0.0
ads-business-acct.info,1,1,0.15384615384615385,0.5715768616423003,0.0,0.0,0.0,0.14285714285714285,0.25
track.wrktrack.xyz,1,1,0.11538461538461538,0.4342791926057811,0.0,0.0,0.0,0.14285714285714285,0.0
uieossjkldlamcnxzjazzxfdg63fg.xyz,1,1,0.25961538461538464,0.7547239105404329,0.0,0.0,0.0,0.21428571428571427,0.0
accountsecure-help.com,1,0,0.15384615384615385,0.5890744423935634,0.0,0.0,0.4,0.10714285714285714,0.125
dh.l.u-tokyo.ac.jp,0,0,0.11538461538461538,0.5632663629033239,0.0,0.0,0.0,0.0,0.125
5nagrpligs.5nagrpligs.5nagrpligs.5nagrpligs.5nagrpligs.cognizant.com.5nagrpligs.5nagrpligs.servvr4.tk,1,1,0.9134615384615385,0.623239421415178,0.5,0.0,0.0,0.10714285714285714,0.0
ziaonlinetutor.com,1,0,0.11538461538461538,0.5503004880614086,0.0,0.11538461538461539,0.2,0.14285714285714285,0.0
info.elr.tnpu.edu.ua,0,0,0.13461538461538464,0.523017328617573,0.0,0.0,0.0,0.14285714285714285,0.0
i5hibsc.com,1,0,0.04807692307692309,0.4029407188198617,0.0,0.0,0.0,0.0,0.0
report-07126045.bnrc.bz,1,0,0.1634615384615385,0.6997906923246286,0.0,0.0,0.0,0.03571428571428571,0.125
v92156vu.beget.tech,0,1,0.125,0.5841385967530663,0.0,0.0,0.0,0.17857142857142855,0.0
nsg2.addroits.com,1,0,0.10576923076923077,0.5640408738773144,0.0,0.0,0.0,0.0,0.0
tinewz.com,1,0,0.038461538461538464,0.4728533636070691,0.0,0.0,0.0,0.17857142857142855,0.0
halifax.auth-request.link,1,0,0.1826923076923077,0.649613792714373,0.0,0.019230769230769232,0.0,0.07142857142857142,0.125
ppobbris.com,1,0,0.057692307692307696,0.3995915966737391,0.0,0.0,0.0,0.03571428571428571,0.0
hmrc-refund-gov.com,1,0,0.125,0.5964220571296179,0.5,0.0,0.0,0.07142857142857142,0.25
d1ekrxlws13em5.cloudfront.net,0,0,0.22115384615384615,0.7264832007653577,0.0,0.3076923076923077,0.0,0.03571428571428571,0.0
mail.portal-govuk-16-october.com,1,0,0.25,0.6982913438896243,0.5,0.0,0.2,0.03571428571428571,0.375
fb-profile-marie-johnson5353dom46685.com,1,0,0.3269230769230769,0.7829911573859889,0.0,0.0,0.0,0.03571428571428571,0.375
www.certificato-web.com,1,0,0.1634615384615385,0.5384865557118617,0.0,0.0,0.0,0.10714285714285714,0.125
www.designcrowd.com,0,0,0.125,0.49879060602189007,0.0,0.0,0.0,0.0,0.0
m9pc6.moonntree.com,1,0,0.125,0.47422368526878755,0.0,0.0,0.0,0.07142857142857142,0.0
cpcontacts.marshesgrace.com,1,0,0.20192307692307693,0.5366388121864598,0.0,0.0,0.0,0.07142857142857142,0.0
m91qp.leovirals.com,1,0,0.125,0.6289658741655271,0.0,0.0,0.0,0.10714285714285714,0.0
he29.addroits.com,1,0,0.10576923076923077,0.6004133752703893,0.0,0.0,0.0,0.0,0.0
halifax.validate-activity.com,1,0,0.22115384615384615,0.6027139198411786,0.0,0.019230769230769232,0.2,0.03571428571428571,0.125
dhariyafarms.com,1,0,0.09615384615384616,0.5133205796525184,0.0,0.0,0.0,0.07142857142857142,0.0
s1skm.moonntree.com,1,0,0.125,0.47422368526878755,0.0,0.0,0.0,0.07142857142857142,0.0
care.gamestop.com,0,0,0.10576923076923077,0.49129587109116435,0.0,0.0,0.0,0.14285714285714285,0.0
meroniz.top,1,1,0.04807692307692309,0.4591527664273414,0.0,0.0,0.0,0.03571428571428571,0.0
w-r2k.sepehrms.com,1,0,0.11538461538461538,0.5632663629033239,0.0,0.0,0.0,0.07142857142857142,0.125
f80w.tempbigh.com,1,0,0.10576923076923077,0.6367858766634642,0.0,0.0,0.0,0.14285714285714285,0.0
virtavue.pro,1,0,0.057692307692307696,0.4511193069805952,0.0,0.0,0.0,0.07142857142857142,0.0
awa-h.listfash.com,1,0,0.11538461538461538,0.5503004880614086,0.0,0.0,0.0,0.3214285714285714,0.125
driftautosurf.ml,1,1,0.09615384615384616,0.5279071888496729,0.0,0.0,0.0,0.0,0.0
disconnect-newdevice.cc,1,1,0.1634615384615385,0.4630817045921063,0.0,0.0,0.0,0.14285714285714285,0.125
loginfacebookmu.gq,1,1,0.11538461538461538,0.6190041018038837,0.0,0.11538461538461539,0.2,0.07142857142857142,0.0
x7i4ff0qfxq.zorneth.com,1,0,0.1634615384615385,0.6729066695558346,0.0,0.0,0.0,0.2857142857142857,0.0
ufa.cridit.su,1,0,0.0673076923076923,0.44718426638208997,0.0,0.0,0.0,0.21428571428571427,0.0
online-internet-banking.com,1,0,0.20192307692307693,0.5606835365480582,0.0,0.057692307692307696,0.2,0.10714285714285714,0.25
manageaccount-webverifynginformations.hb32y083298jdajshjj.com,1,0,0.5288461538461539,0.8625981495245545,0.0,0.0,0.6000000000000001,0.17857142857142855,0.125
www.nazelgratuit.co.vu,0,0,0.15384615384615385,0.6065720231448273,0.0,0.0,0.0,0.10714285714285714,0.0
persefoni-rooms-toroni.gr,1,0,0.1826923076923077,0.5153768567285044,0.0,0.0,0.0,0.21428571428571427,0.25
wjpy.svcoding.com,1,0,0.10576923076923077,0.6004133752703893,0.0,0.0,0.0,0.03571428571428571,0.0
erionasc.com,1,0,0.057692307692307696,0.4511193069805952,0.0,0.0,0.0,0.17857142857142855,0.0
xz89s.rabbitkix.com,1,0,0.125,0.6289658741655271,0.0,0.0,0.0,0.0,0.0
m6qa.svcoding.com,1,0,0.10576923076923077,0.5640408738773144,0.0,0.0,0.0,0.07142857142857142,0.0
mail.access-restore.com,1,0,0.1634615384615385,0.5181921429158205,0.0,0.0,0.0,0.0,0.125
00b0d0e5.cbdsuppy.guru,1,0,0.15384615384615385,0.5328623947860842,0.0,0.0,0.0,0.10714285714285714,0.0
titandandmgratis.garena-ff9.my.id,1,0,0.25961538461538464,0.5989304360222099,0.0,0.36538461538461536,0.0,0.17857142857142855,0.125
zsehc.svcoding.com,1,0,0.11538461538461538,0.5503004880614086,0.0,0.0,0.0,0.03571428571428571,0.0
yv7hji40f4h.corsentlnoconstruction.com,1,0,0.3076923076923077,0.7073596338115624,0.0,0.0,0.0,0.14285714285714285,0.0
road-estimator.soft32.com,0,0,0.1826923076923077,0.6001471908197913,0.0,0.0,0.0,0.07142857142857142,0.125
confirmidupdate.com,1,0,0.125,0.5964220571296182,0.0,0.0,0.4,0.10714285714285714,0.0
advancedtech-rang.support.com,0,0,0.22115384615384615,0.6757917940578055,0.0,0.0,0.2,0.14285714285714285,0.125
www.x-swords.com,1,0,0.09615384615384616,0.41196984065924647,0.0,0.0,0.0,0.0,0.125
informationcenters.xyz,1,1,0.15384615384615385,0.6171804661973035,0.0,0.0,0.0,0.03571428571428571,0.0
lianyungang.06rl.com,1,0,0.13461538461538464,0.5848505809858002,0.0,0.0,0.0,0.0,0.0
qh5.me,1,0,0.0,0.24500846575317048,0.0,0.0,0.0,0.0,0.0
ns2.sheepzinn.com,1,0,0.10576923076923077,0.5139397991222114,0.0,0.0,0.0,0.17857142857142855,0.0
www.smbccard.buzz,1,1,0.10576923076923077,0.47756729772913653,0.0,0.0,0.0,0.25,0.0
antwonwall.xyz,1,1,0.07692307692307694,0.4462645258229039,0.0,0.0,0.0,0.07142857142857142,0.0
refund-form228.com,1,0,0.11538461538461538,0.5632663629033239,0.0,0.0,0.0,0.0,0.125
tdac.addroits.com,1,0,0.10576923076923077,0.4411947963360615,0.0,0.0,0.0,0.07142857142857142,0.0
t3.rbxcdn.com,0,0,0.0673076923076923,0.494748306665342,0.0,0.0,0.0,0.03571428571428571,0.0
basojuttfvdlknvcaounvrd.club,1,1,0.21153846153846156,0.6504271594841111,0.0,0.0,0.0,0.0,0.0
qcxwm.shoofgoal.com,1,0,0.125,0.5313344230577992,0.0,0.0,0.0,0.14285714285714285,0.0
xpxb.leovirals.com,1,0,0.11538461538461538,0.5976181697745613,0.0,0.0,0.0,0.10714285714285714,0.0
shapoorjipallonjitornado.org.in,1,0,0.24038461538461536,0.5533461927961232,0.0,0.0,0.0,0.2857142857142857,0.0
tkaq0.shoofgoal.com,1,0,0.125,0.5638782400937086,0.0,0.0,0.0,0.14285714285714285,0.0
apple-accountsigninfo.wungfcvn.com,1,0,0.2692307692307692,0.6698436794723621,0.0,0.019230769230769232,0.2,0.17857142857142855,0.125
cf.tll345.com,1,0,0.0673076923076923,0.44718426638208997,0.0,0.0,0.0,0.0,0.0
securenet-pp.com,1,0,0.09615384615384616,0.5133205796525184,0.0,0.0,0.0,0.0,0.125
www44.asemanadeoportunidadesvc.club,1,1,0.27884615384615385,0.7112890959923102,0.0,0.0,0.0,0.03571428571428571,0.0
login.facebooksession.secureoffert.com,1,0,0.3076923076923077,0.6177050789866414,0.0,0.13461538461538464,0.4,0.03571428571428571,0.0
manageengine-servicedesk-plus.soft32.com,0,0,0.3269230769230769,0.7490573813195638,0.0,0.0,0.2,0.14285714285714285,0.25
lockedappaccount.com,1,0,0.13461538461538464,0.5230173286175728,0.0,0.0,0.2,0.03571428571428571,0.0
bk-8s.shoofgoal.com,1,0,0.125,0.5638782400937086,0.0,0.0,0.0,0.14285714285714285,0.125
avozdecamacari.com,1,0,0.11538461538461538,0.4472450674476962,0.0,0.0,0.0,0.07142857142857142,0.0
www.fargo-auth-login.com,1,0,0.17307692307692307,0.6377813359451481,0.0,0.0,0.2,0.03571428571428571,0.25
you-anime.ru,0,0,0.057692307692307696,0.5026470172874515,0.0,0.0,0.0,0.21428571428571427,0.125
www.securitynetwork.me,1,0,0.15384615384615385,0.5609684185898238,0.0,0.0,0.2,0.0,0.0
ctocl.me,1,0,0.019230769230769232,0.29603249246882,0.0,0.0,0.0,0.03571428571428571,0.0
www.sausison.top,1,1,0.09615384615384616,0.42144240499507946,0.0,0.0,0.0,0.3571428571428571,0.0
mobgame-xeps83.aajyn.xyz,1,1,0.17307692307692307,0.673269597230012,0.0,0.0,0.0,0.25,0.125
cs-raptor.xyz,1,1,0.0673076923076923,0.5423123469485938,0.0,0.0,0.0,0.07142857142857142,0.125
piinfopapi.dgenp.unam.mx,0,0,0.17307692307692307,0.5250015091999989,0.0,0.0,0.0,0.17857142857142855,0.0
hmmcrisc.xyz,1,1,0.057692307692307696,0.4511193069805952,0.0,0.0,0.0,0.10714285714285714,0.0
romzhijia.down.szyzgj.cn:8016,1,0,0.22115384615384615,0.7610790387036364,0.0,0.0,0.0,0.3214285714285714,0.0
autho1.com,1,0,0.038461538461538464,0.4110201112388415,0.0,0.0,0.0,0.0,0.0
pk2et.drofortho.com,1,0,0.125,0.5313344230577992,0.0,0.0,0.0,0.03571428571428571,0.0
lensstudio.snapchat.com,0,0,0.1634615384615385,0.6191386240182453,0.0,0.0,0.0,0.21428571428571427,0.0
www.appie.alync.cn,1,0,0.11538461538461538,0.4342791926057811,0.0,0.0,0.0,0.21428571428571427,0.0
appledservice-verification.vlaanmeidmzd.com,1,0,0.3557692307692308,0.6759514784586225,0.0,0.019230769230769232,0.4,0.03571428571428571,0.125
configurations-paqesads00999.cf,1,1,0.24038461538461536,0.715555383352231,0.0,0.0,0.0,0.0,0.125
vmfayc.vmfayc.automaticreduces.com,1,0,0.2692307692307692,0.5970986766862116,0.0,0.0,0.0,0.0,0.0
jiangyan.06pg.com,1,0,0.10576923076923077,0.5640408738773144,0.0,0.0,0.0,0.07142857142857142,0.0
instagramforchallenge.com,1,0,0.1826923076923077,0.624880491767082,0.0,0.019230769230769232,0.0,0.03571428571428571,0.0
www.allioenesones.com,1,0,0.14423076923076922,0.47599675090751115,0.0,0.0,0.0,0.42857142857142855,0.0
admin.bda-sit.connect.rms.nsw.gov.au,0,0,0.28846153846153844,0.6575659372688245,0.0,0.0,0.0,0.17857142857142855,0.125
csgo-window.xyz,1,1,0.08653846153846155,0.5712596967813024,0.0,0.0,0.0,0.07142857142857142,0.125
lifeprofitness1.clickfunnels.com,0,0,0.25,0.6314371875802005,0.0,0.0,0.0,0.3214285714285714,0.0
d-4z8.ccdeexam.com,1,0,0.11538461538461538,0.5159486811901712,0.0,0.0,0.0,0.17857142857142855,0.125
security-support-account-checking.co,1,0,0.28846153846153844,0.6446000624269093,0.0,0.0,0.6000000000000001,0.0,0.375
ee.paymentmethod-update.com,1,0,0.20192307692307693,0.5595400167672848,0.0,0.0,0.2,0.0,0.125
hows-net.sakura.ne.jp,0,0,0.14423076923076922,0.616001588480751,0.5,0.0,0.0,0.3214285714285714,0.125
d9ck.drofortho.com,1,0,0.11538461538461538,0.4602109422896117,0.0,0.0,0.0,0.03571428571428571,0.0
takluntur.com,1,0,0.0673076923076923,0.494748306665342,0.0,0.0,0.0,0.14285714285714285,0.0
zkj-z.svcoding.com,1,0,0.11538461538461538,0.5976181697745613,0.0,0.0,0.0,0.0,0.125
p-txy.jaysbrand.com,1,0,0.125,0.6615096912014362,0.0,0.0,0.0,0.07142857142857142,0.125
news.mojahedin.org,0,0,0.11538461538461538,0.5976181697745613,0.0,0.0,0.0,0.17857142857142855,0.0
hptq.dilshantg.com,1,0,0.11538461538461538,0.6319699766457989,0.0,0.0,0.0,0.03571428571428571,0.0
y90056tu.beget.tech,0,1,0.125,0.539311319340606,0.0,0.0,0.0,0.17857142857142855,0.0
t8s.tempbigh.com,1,0,0.09615384615384616,0.5665529715798152,0.0,0.0,0.0,0.14285714285714285,0.0
rrw.ilaykona.com,1,0,0.09615384615384616,0.5279071888496729,0.0,0.0,0.0,0.17857142857142855,0.0
www.afamppartners.org.lihatkudisini.com,1,0,0.3173076923076923,0.7191218568069304,0.5,0.0,0.0,0.07142857142857142,0.0
ww25.apple-resetid.com,1,0,0.15384615384615385,0.6733925138047825,0.0,0.11538461538461539,0.0,0.17857142857142855,0.125
team9.team.2.staging.cloud.seek.com.au,0,0,0.3076923076923077,0.6195179203264933,0.0,0.0,0.0,0.03571428571428571,0.0
csgoempires.tw,1,0,0.07692307692307694,0.5345977434918003,0.0,0.0,0.0,0.07142857142857142,0.0
m.facebook.com.kjjjjj.ca,1,0,0.17307692307692307,0.4109352227014801,0.5,0.057692307692307696,0.0,0.14285714285714285,0.0
leafly.ca,0,0,0.02884615384615384,0.288451907933424,0.0,0.0,0.0,0.10714285714285714,0.0
mjvjpewuubscnnybak.top,1,1,0.15384615384615385,0.6840009568572587,0.0,0.0,0.0,0.0,0.0
update.pushbullet.com,0,0,0.14423076923076922,0.5865571825911191,0.0,0.0,0.2,0.0,0.0
halifax-account.co.uk,1,0,0.14423076923076922,0.5754435755837635,0.0,0.019230769230769232,0.2,0.03571428571428571,0.125
sg9.quickconnect.to,0,0,0.125,0.5515947797171572,0.0,0.0,0.0,0.0,0.0
alnnrp.seasonpricetab.su,1,0,0.17307692307692307,0.576529219506855,0.0,0.0,0.0,0.07142857142857142,0.0
com3d.casa,1,0,0.038461538461538464,0.3491868588706142,0.0,0.0,0.0,0.0,0.0
f04.addroits.com,1,0,0.09615384615384616,0.5665529715798152,0.0,0.0,0.0,0.0,0.0
ohburan.netlify.com,0,0,0.125,0.6615096912014362,0.5,0.0,0.0,0.42857142857142855,0.0
rxgq.leovirals.com,1,0,0.11538461538461538,0.5976181697745613,0.0,0.0,0.0,0.10714285714285714,0.0
pubgseasonfree.com,1,0,0.11538461538461538,0.5846522949326463,0.0,0.0,0.0,0.0,0.0
plussizewomensa.co.za,1,0,0.14423076923076922,0.5865571825911193,0.0,0.0,0.0,0.21428571428571427,0.0
fd-2.tempbigh.com,1,0,0.10576923076923077,0.6367858766634642,0.0,0.0,0.0,0.14285714285714285,0.125
att.net@at-t126voice.net,1,0,0.17307692307692307,0.5250015091999989,0.0,0.0,0.0,0.0,0.125
d13h.bicharter.com,1,0,0.11538461538461538,0.5976181697745613,0.0,0.0,0.0,0.07142857142857142,0.0
c7fsv.info,1,1,0.038461538461538464,0.4110201112388415,0.0,0.0,0.0,0.0,0.0
my3-login-account.com,1,0,0.14423076923076922,0.5754435755837632,0.0,0.0,0.4,0.0,0.25
y3az.svcoding.com,1,0,0.10576923076923077,0.6004133752703893,0.0,0.0,0.0,0.0,0.0
www.sfal85gkk8hfas.com,1,0,0.15384615384615385,0.5890744423935637,0.0,0.0,0.0,0.0,0.0
ns2.hosterpress.com,1,0,0.125,0.49879060602189007,0.0,0.0,0.0,0.14285714285714285,0.0
deregisternewdevice.link,1,0,0.17307692307692307,0.5250015091999989,0.0,0.0,0.0,0.14285714285714285,0.0
community.hubspot.com,0,0,0.14423076923076922,0.5459991696941311,0.0,0.21153846153846156,0.0,0.10714285714285714,0.0
02d7c761.incredibles.guru,1,0,0.1826923076923077,0.683682523547843,0.0,0.0,0.0,0.0,0.0
arunenterprises.co.in,1,0,0.14423076923076922,0.5054411567971433,0.0,0.0,0.0,0.0,0.0
c9fcs.info,1,1,0.038461538461538464,0.3491868588706142,0.0,0.0,0.0,0.0,0.0
r0kr6.drofortho.com,1,0,0.125,0.4662467889859807,0.0,0.0,0.0,0.03571428571428571,0.0
markalsk.ru,1,0,0.04807692307692309,0.34672867121238216,0.0,0.0,0.0,0.03571428571428571,0.0
nogomi.cc,0,1,0.02884615384615384,0.288451907933424,0.0,0.0,0.0,0.03571428571428571,0.0
moderator.az,0,0,0.057692307692307696,0.3995915966737391,0.0,0.0,0.0,0.0,0.0
mail.marshesgrace.com,1,0,0.14423076923076922,0.5165547638044992,0.0,0.0,0.0,0.03571428571428571,0.0
